unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1675296000,2023-02-02 00:00:00,AAVE/USD,89.59,93.3,87.85,88.38,1928.06573472,170402.44963455357
1675209600,2023-02-01 00:00:00,AAVE/USD,83.13,88.3,80.46,88.3,355.59143127,31398.723381141
1675123200,2023-01-31 00:00:00,AAVE/USD,81.04,83.5,80.43,82.57,600.04781034,49545.9476997738
1675036800,2023-01-30 00:00:00,AAVE/USD,86.22,86.61,79.52,80.19,1087.37695894,87196.75833739858
1674950400,2023-01-29 00:00:00,AAVE/USD,84.83,88.34,84.83,88.02,133.97245963,11792.2558966326
1674864000,2023-01-28 00:00:00,AAVE/USD,88.14,88.14,83.56,83.56,157.4801776,13159.043640256
1674777600,2023-01-27 00:00:00,AAVE/USD,87.99,89.42,85.32,87.06,668.46272376,58196.3647305456
1674691200,2023-01-26 00:00:00,AAVE/USD,86.04,90.56,85.2,88.52,1175.77459295,104079.566967934
1674604800,2023-01-25 00:00:00,AAVE/USD,79.11,87.2,79.11,84.79,1619.78597691,137341.65298219892
1674518400,2023-01-24 00:00:00,AAVE/USD,87.51,88.2,79.21,79.95,428.35816827,34247.2355531865
1674432000,2023-01-23 00:00:00,AAVE/USD,87.45,89.01,85.36,86.08,301.35188696,25940.3704295168
1674345600,2023-01-22 00:00:00,AAVE/USD,84.89,89.73,83.83,85.53,370.47707531,31686.9042512643
1674259200,2023-01-21 00:00:00,AAVE/USD,87.87,88.3,84.93,87.03,453.7363332,39488.673078396
1674172800,2023-01-20 00:00:00,AAVE/USD,81.3,87.78,80.21,87.76,866.25927053,76022.9135817128
1674086400,2023-01-19 00:00:00,AAVE/USD,81.21,82.39,77.94,80.66,425.89583464,34352.75802206239
1674000000,2023-01-18 00:00:00,AAVE/USD,84.62,89.76,77.88,81.69,1596.2756694,130399.759433286
1673913600,2023-01-17 00:00:00,AAVE/USD,80.03,90.99,79.52,84.92,840.38251499,71365.2831729508
1673827200,2023-01-16 00:00:00,AAVE/USD,79.08,82.18,76.61,80.03,597.49227275,47817.3065881825
1673740800,2023-01-15 00:00:00,AAVE/USD,74.01,81.21,73.11,79.14,693.78590901,54906.2168390514
1673654400,2023-01-14 00:00:00,AAVE/USD,71.31,81.0,71.31,75.81,3228.17770506,244728.1518205986
1673568000,2023-01-13 00:00:00,AAVE/USD,67.73,75.1,67.11,71.01,2228.89652868,158273.9425015668
1673481600,2023-01-12 00:00:00,AAVE/USD,64.07,68.12,64.07,67.78,2054.33604888,139242.8973930864
1673395200,2023-01-11 00:00:00,AAVE/USD,61.79,64.08,60.22,63.7,406.87280832,25917.797889984
1673308800,2023-01-10 00:00:00,AAVE/USD,61.94,62.68,59.74,61.9,474.51896565,29372.723973735
1673222400,2023-01-09 00:00:00,AAVE/USD,59.1,62.8,59.1,61.29,528.77708269,32408.747398070103
1673136000,2023-01-08 00:00:00,AAVE/USD,57.9,59.21,57.73,59.21,90.11448399,5335.6785970479
1673049600,2023-01-07 00:00:00,AAVE/USD,56.7,56.72,55.89,56.38,89.2518383,5032.018643354
1672963200,2023-01-06 00:00:00,AAVE/USD,54.59,56.13,54.05,56.13,116.99379807,6566.8618856691
1672876800,2023-01-05 00:00:00,AAVE/USD,55.9,56.1,55.01,55.58,88.32823352,4909.283219041599
1672790400,2023-01-04 00:00:00,AAVE/USD,53.39,57.68,53.18,56.45,365.62204279,20639.364315495503
1672704000,2023-01-03 00:00:00,AAVE/USD,52.98,53.36,52.08,52.58,128.55551363,6759.4489066654005
1672617600,2023-01-02 00:00:00,AAVE/USD,52.4,53.8,52.3,52.98,412.82611263,21871.5274471374
1672531200,2023-01-01 00:00:00,AAVE/USD,52.09,52.18,51.58,52.06,67.20209456,3498.5410427936004
1672444800,2022-12-31 00:00:00,AAVE/USD,52.23,53.08,51.74,51.98,364.34853048,18938.8366143504
1672358400,2022-12-30 00:00:00,AAVE/USD,54.31,61.2,50.0,52.37,6853.65877779,358926.1101928623
1672272000,2022-12-29 00:00:00,AAVE/USD,53.53,54.72,53.53,53.93,411.84649133,22210.8812774269
1672185600,2022-12-28 00:00:00,AAVE/USD,57.57,57.57,53.53,53.53,122.63390133,6564.5927381949
1672099200,2022-12-27 00:00:00,AAVE/USD,56.05,58.11,56.05,56.7,303.31246294,17197.816648698
1672012800,2022-12-26 00:00:00,AAVE/USD,55.23,55.81,55.23,55.42,68.58680611,3801.0807946162
1671926400,2022-12-25 00:00:00,AAVE/USD,54.44,54.94,53.96,54.43,125.25069661,6817.3954164823
1671840000,2022-12-24 00:00:00,AAVE/USD,54.45,60.0,53.0,54.44,767.34400375,41774.20756415
1671753600,2022-12-23 00:00:00,AAVE/USD,55.84,55.84,54.47,54.47,65.57215919,3571.7155110793
1671667200,2022-12-22 00:00:00,AAVE/USD,55.45,55.75,53.94,55.55,83.43072907,4634.576999838499
1671580800,2022-12-21 00:00:00,AAVE/USD,55.72,56.24,54.82,56.09,187.75259934,10531.0432969806
1671494400,2022-12-20 00:00:00,AAVE/USD,53.9,56.1,53.9,55.79,645.07717088,35988.8553633952
1671408000,2022-12-19 00:00:00,AAVE/USD,56.29,56.29,53.97,54.06,60.14080428,3251.2118793768
1671321600,2022-12-18 00:00:00,AAVE/USD,55.47,56.05,54.97,56.05,43.84453561,2457.4862209405
1671235200,2022-12-17 00:00:00,AAVE/USD,53.72,55.63,53.72,55.54,39.57872501,2198.2023870554
1671148800,2022-12-16 00:00:00,AAVE/USD,61.15,61.15,55.01,55.01,49.21955559,2707.5677530059
1671062400,2022-12-15 00:00:00,AAVE/USD,61.46,63.01,60.8,60.8,271.52020621,16508.428537568
1670976000,2022-12-14 00:00:00,AAVE/USD,62.65,63.16,62.07,62.67,617.15123079,38676.8676336093
1670889600,2022-12-13 00:00:00,AAVE/USD,59.7,63.13,58.31,61.76,212.88019478,13147.4808296128
1670803200,2022-12-12 00:00:00,AAVE/USD,59.52,60.86,58.6,60.32,270.5192277,16317.719814864
1670716800,2022-12-11 00:00:00,AAVE/USD,61.17,61.44,59.56,59.57,490.19873161,29201.138442007697
1670630400,2022-12-10 00:00:00,AAVE/USD,61.37,62.06,61.37,61.64,192.65718216,11875.3887083424
1670544000,2022-12-09 00:00:00,AAVE/USD,62.96,62.96,61.63,61.63,182.58742228,11252.8628351164
1670457600,2022-12-08 00:00:00,AAVE/USD,61.16,63.44,60.96,62.96,134.53112723,8470.0797704008
1670371200,2022-12-07 00:00:00,AAVE/USD,63.83,63.94,60.37,61.34,381.9510495,23428.87737633
1670284800,2022-12-06 00:00:00,AAVE/USD,64.84,64.84,63.09,63.33,214.95587544,13613.1555916152
1670198400,2022-12-05 00:00:00,AAVE/USD,64.64,67.08,63.88,64.27,135.59660633,8714.7938888291
1670112000,2022-12-04 00:00:00,AAVE/USD,63.76,64.06,63.69,63.96,51.34132776,3283.7913235296
1670025600,2022-12-03 00:00:00,AAVE/USD,64.23,64.23,62.65,62.81,16.25896693,1021.2257128733
1669939200,2022-12-02 00:00:00,AAVE/USD,62.67,65.41,62.6,65.41,264.42742077,17296.197592565703
1669852800,2022-12-01 00:00:00,AAVE/USD,64.35,64.77,63.56,63.74,125.54082661,8001.9722881214
1669766400,2022-11-30 00:00:00,AAVE/USD,63.21,65.94,62.66,65.7,389.23456449,25572.710886993
1669680000,2022-11-29 00:00:00,AAVE/USD,60.33,62.36,60.26,61.83,833.39414227,51528.7598165541
1669593600,2022-11-28 00:00:00,AAVE/USD,61.73,62.25,59.0,60.62,555.48062443,33673.2354529466
1669507200,2022-11-27 00:00:00,AAVE/USD,61.95,63.17,60.83,61.52,199.64638999,12282.2459121848
1669420800,2022-11-26 00:00:00,AAVE/USD,60.6,60.65,59.56,59.56,68.06347556,4053.8606043536
1669334400,2022-11-25 00:00:00,AAVE/USD,57.45,59.96,57.17,59.22,63.41044475,3755.166538095
1669248000,2022-11-24 00:00:00,AAVE/USD,58.45,59.52,57.54,58.09,1088.08854813,63207.0637608717
1669161600,2022-11-23 00:00:00,AAVE/USD,56.81,59.03,56.59,57.87,2235.82857174,129387.3994465938
1669075200,2022-11-22 00:00:00,AAVE/USD,56.3,57.4,50.27,57.35,3205.7250663,183848.33255230504
1668988800,2022-11-21 00:00:00,AAVE/USD,55.53,57.39,53.88,55.82,549.49121286,30672.5995018452
1668902400,2022-11-20 00:00:00,AAVE/USD,58.68,60.99,56.0,56.0,941.36379886,52716.37273616
1668816000,2022-11-19 00:00:00,AAVE/USD,58.25,59.0,57.37,58.48,383.55911505,22430.537048124
1668729600,2022-11-18 00:00:00,AAVE/USD,58.8,61.0,57.67,58.22,661.094479,38488.92056738
1668643200,2022-11-17 00:00:00,AAVE/USD,58.64,59.16,57.72,58.46,851.31947035,49768.136236661
1668556800,2022-11-16 00:00:00,AAVE/USD,66.53,66.54,57.04,58.36,1135.85669566,66288.5967587176
1668470400,2022-11-15 00:00:00,AAVE/USD,58.89,62.9,58.89,61.52,188.73855722,11611.1960401744
1668384000,2022-11-14 00:00:00,AAVE/USD,55.19,77.54,53.46,57.3,1434.3901708,82190.55678684
1668297600,2022-11-13 00:00:00,AAVE/USD,58.45,60.32,56.0,56.24,658.98473605,37061.301555452
1668211200,2022-11-12 00:00:00,AAVE/USD,63.05,63.34,57.16,58.4,880.81403476,51439.539629984
1668124800,2022-11-11 00:00:00,AAVE/USD,68.16,68.65,61.41,63.98,502.99071626,32181.3460263148
1668038400,2022-11-10 00:00:00,AAVE/USD,59.0,70.38,57.94,68.14,1103.62817361,75201.2237497854
1667952000,2022-11-09 00:00:00,AAVE/USD,72.18,72.71,57.0,57.91,2960.30475593,171431.24841590627
1667865600,2022-11-08 00:00:00,AAVE/USD,87.16,87.69,66.21,72.28,3882.75325455,280645.405238874
1667779200,2022-11-07 00:00:00,AAVE/USD,86.83,89.52,84.19,86.86,697.35422133,60572.1876647238
1667692800,2022-11-06 00:00:00,AAVE/USD,93.9,93.9,86.82,87.15,672.66223114,58622.51344385101
1667606400,2022-11-05 00:00:00,AAVE/USD,95.39,97.75,93.92,96.17,761.36711718,73220.6756592006
1667520000,2022-11-04 00:00:00,AAVE/USD,88.0,96.92,88.0,94.55,925.41967001,87498.4297994455
1667433600,2022-11-03 00:00:00,AAVE/USD,83.59,86.2,83.07,83.48,357.06621519,29807.8876440612
1667347200,2022-11-02 00:00:00,AAVE/USD,84.09,84.18,79.38,79.83,266.29188348,21258.0810582084
1667260800,2022-11-01 00:00:00,AAVE/USD,85.18,85.47,84.0,84.0,25.04905597,2104.12070148
1667174400,2022-10-31 00:00:00,AAVE/USD,85.26,86.61,82.76,84.05,988.33235599,83069.3345209595
1667088000,2022-10-30 00:00:00,AAVE/USD,85.38,86.53,83.22,83.22,136.26453618,11339.9347008996
1667001600,2022-10-29 00:00:00,AAVE/USD,84.62,86.95,83.99,85.36,81.59637509,6965.0665776824
1666915200,2022-10-28 00:00:00,AAVE/USD,81.25,84.8,81.14,83.93,120.94669845,10151.0564009085
1666828800,2022-10-27 00:00:00,AAVE/USD,86.25,86.35,80.63,80.63,362.43167567,29222.8660092721
1666742400,2022-10-26 00:00:00,AAVE/USD,83.88,85.1,83.07,83.08,343.39130969,28528.9500090452
1666656000,2022-10-25 00:00:00,AAVE/USD,85.31,86.15,81.65,82.51,417.46364029,34444.9249603279
1666569600,2022-10-24 00:00:00,AAVE/USD,89.52,89.52,85.15,85.15,656.83550439,55929.5431988085
1666483200,2022-10-23 00:00:00,AAVE/USD,82.93,89.06,82.64,88.82,171.91998039,15269.9326582398
1666396800,2022-10-22 00:00:00,AAVE/USD,82.85,83.2,82.28,82.84,26.0980511,2161.962553124
1666310400,2022-10-21 00:00:00,AAVE/USD,80.17,82.66,78.26,82.49,262.4438101,21648.989895149
1666224000,2022-10-20 00:00:00,AAVE/USD,81.63,83.0,80.07,80.7,456.19372477,36814.833588939
1666137600,2022-10-19 00:00:00,AAVE/USD,82.05,84.38,81.58,83.02,267.66976358,22221.9437724116
1666051200,2022-10-18 00:00:00,AAVE/USD,79.47,82.78,78.47,82.05,784.51590423,64369.5299420715
1665964800,2022-10-17 00:00:00,AAVE/USD,75.13,79.33,75.13,79.22,265.17006717,21006.7727212074
1665878400,2022-10-16 00:00:00,AAVE/USD,72.5,75.87,72.5,75.75,273.67903158,20731.186642185003
1665792000,2022-10-15 00:00:00,AAVE/USD,73.02,73.02,71.65,71.75,53.12267065,3811.551619137501
1665705600,2022-10-14 00:00:00,AAVE/USD,73.07,74.22,72.24,72.88,34.70146758,2529.0429572304
1665619200,2022-10-13 00:00:00,AAVE/USD,70.8,71.84,65.0,70.92,1211.90209294,85948.0964313048
1665532800,2022-10-12 00:00:00,AAVE/USD,72.49,72.54,71.6,71.75,4.22185414,302.91803454499995
1665446400,2022-10-11 00:00:00,AAVE/USD,73.21,73.21,71.2,72.35,333.15934043,24104.078280110494
1665360000,2022-10-10 00:00:00,AAVE/USD,75.95,75.95,73.77,73.77,12.66772282,934.4979124314
1665273600,2022-10-09 00:00:00,AAVE/USD,74.86,75.74,74.74,75.33,121.56692409,9157.6363916997
1665187200,2022-10-08 00:00:00,AAVE/USD,76.06,76.06,74.05,74.52,53.70877817,4002.3781492284
1665100800,2022-10-07 00:00:00,AAVE/USD,77.36,77.36,75.21,75.77,666.75584539,50520.090405200295
1665014400,2022-10-06 00:00:00,AAVE/USD,79.5,80.34,77.43,77.72,61.39662209,4771.7454688348
1664928000,2022-10-05 00:00:00,AAVE/USD,78.65,78.65,76.44,78.08,22.73316901,1775.0058363008
1664841600,2022-10-04 00:00:00,AAVE/USD,76.02,79.59,76.02,78.82,439.22329396,34619.580029927194
1664755200,2022-10-03 00:00:00,AAVE/USD,72.3,75.56,72.3,75.39,344.23160753,25951.6208916867
1664668800,2022-10-02 00:00:00,AAVE/USD,75.06,75.06,73.44,74.18,15.2358528,1130.1955607040002
1664582400,2022-10-01 00:00:00,AAVE/USD,74.57,75.42,74.22,74.22,191.23554634,14193.5022493548
1664496000,2022-09-30 00:00:00,AAVE/USD,77.12,77.63,73.92,74.42,540.61686804,40232.7073195368
1664409600,2022-09-29 00:00:00,AAVE/USD,76.7,76.89,74.34,76.88,156.54467924,12035.154939971198
1664323200,2022-09-28 00:00:00,AAVE/USD,76.58,76.69,73.49,76.69,724.51017927,55562.6856482163
1664236800,2022-09-27 00:00:00,AAVE/USD,79.07,80.25,75.67,75.87,209.93772029,15927.9748384023
1664150400,2022-09-26 00:00:00,AAVE/USD,74.16,75.78,72.72,75.78,183.59340258,13912.7080475124
1664064000,2022-09-25 00:00:00,AAVE/USD,75.77,76.88,74.04,74.04,261.9997892,19398.464392368
1663977600,2022-09-24 00:00:00,AAVE/USD,77.01,77.27,74.98,74.98,81.65524829,6122.5105167842
1663891200,2022-09-23 00:00:00,AAVE/USD,77.7,77.92,73.83,77.28,291.37951568,22517.8089717504
1663804800,2022-09-22 00:00:00,AAVE/USD,73.76,76.1,73.63,76.1,226.73262415,17254.352697814997
1663718400,2022-09-21 00:00:00,AAVE/USD,74.88,78.64,73.07,73.07,979.16269552,71547.41816164639
1663632000,2022-09-20 00:00:00,AAVE/USD,75.97,76.3,73.85,74.48,509.41575776,37941.2856379648
1663545600,2022-09-19 00:00:00,AAVE/USD,72.98,76.8,71.46,76.64,634.6364379,48638.536600656
1663459200,2022-09-18 00:00:00,AAVE/USD,81.25,81.3,71.49,73.78,292.11842793,21552.4976126754
1663372800,2022-09-17 00:00:00,AAVE/USD,79.99,81.09,79.28,80.86,32.5939856,2635.549675616
1663286400,2022-09-16 00:00:00,AAVE/USD,78.59,79.92,77.32,79.3,191.31375173,15171.180512189
1663200000,2022-09-15 00:00:00,AAVE/USD,82.52,84.61,77.88,78.18,604.54945995,47263.67677889101
1663113600,2022-09-14 00:00:00,AAVE/USD,83.83,85.14,81.72,84.11,908.54431729,76417.6625272619
1663027200,2022-09-13 00:00:00,AAVE/USD,88.98,93.36,83.01,83.01,350.72249848,29113.474598824803
1662940800,2022-09-12 00:00:00,AAVE/USD,90.32,96.72,90.07,90.79,1250.66265527,113547.66247196333
1662854400,2022-09-11 00:00:00,AAVE/USD,93.59,93.99,89.36,90.91,360.35637585,32759.9981285235
1662768000,2022-09-10 00:00:00,AAVE/USD,91.91,93.6,90.09,93.59,801.73901143,75034.7540797337
1662681600,2022-09-09 00:00:00,AAVE/USD,88.63,93.21,88.63,90.93,138.22745435,12569.0224240455
1662595200,2022-09-08 00:00:00,AAVE/USD,88.0,89.87,86.96,88.52,21.92972566,1941.2193154232
1662508800,2022-09-07 00:00:00,AAVE/USD,83.25,88.73,82.59,88.0,169.65131809,14929.31599192
1662422400,2022-09-06 00:00:00,AAVE/USD,92.53,93.11,83.51,83.51,704.4520394,58828.789810294
1662336000,2022-09-05 00:00:00,AAVE/USD,89.19,91.5,87.15,91.47,60.5043458,5534.332510326
1662249600,2022-09-04 00:00:00,AAVE/USD,87.19,88.7,86.32,88.7,20.36320343,1806.216144241
1662163200,2022-09-03 00:00:00,AAVE/USD,86.97,87.87,86.53,86.67,82.60649581,7159.5049918527
1662076800,2022-09-02 00:00:00,AAVE/USD,86.54,91.29,86.54,87.84,60.462063,5310.9876139200005
1661990400,2022-09-01 00:00:00,AAVE/USD,85.02,85.14,82.66,84.44,140.91431325,11898.80461083
1661904000,2022-08-31 00:00:00,AAVE/USD,87.33,88.52,85.49,85.49,47.3546487,4048.348917363
1661817600,2022-08-30 00:00:00,AAVE/USD,85.68,87.79,81.7,85.31,543.55122586,46370.355078116605
1661731200,2022-08-29 00:00:00,AAVE/USD,78.11,85.92,78.11,85.88,37.98497532,3262.1496804816
1661644800,2022-08-28 00:00:00,AAVE/USD,81.93,82.89,79.08,79.18,47.36126065,3750.064618267
1661558400,2022-08-27 00:00:00,AAVE/USD,82.67,83.3,80.66,82.22,1076.38663867,88500.5094314474
1661472000,2022-08-26 00:00:00,AAVE/USD,93.26,93.26,81.96,81.96,2664.23382407,218360.6042207772
1661385600,2022-08-25 00:00:00,AAVE/USD,89.05,95.72,88.13,93.35,2143.85477925,200128.8436429875
1661299200,2022-08-24 00:00:00,AAVE/USD,87.12,90.32,87.02,89.03,37.73974391,3359.9694003073
1661212800,2022-08-23 00:00:00,AAVE/USD,89.0,90.08,85.33,88.97,668.36788265,59464.690519370495
1661126400,2022-08-22 00:00:00,AAVE/USD,84.74,88.14,82.34,88.14,877.6367378,77354.902069692
1661040000,2022-08-21 00:00:00,AAVE/USD,83.51,86.54,82.52,86.54,376.23059731,32558.995891207403
1660953600,2022-08-20 00:00:00,AAVE/USD,84.46,86.37,80.95,82.77,432.84475614,35826.5604657078
1660867200,2022-08-19 00:00:00,AAVE/USD,94.87,94.87,83.41,84.32,1380.1730771,116376.193861072
1660780800,2022-08-18 00:00:00,AAVE/USD,100.87,101.26,93.97,95.98,220.62526384,21175.6128233632
1660694400,2022-08-17 00:00:00,AAVE/USD,109.88,112.12,98.09,100.25,777.17572636,77911.86656759
1660608000,2022-08-16 00:00:00,AAVE/USD,106.69,109.88,106.33,109.36,514.76337776,56294.5229918336
1660521600,2022-08-15 00:00:00,AAVE/USD,108.7,112.14,104.35,105.99,609.6318006,64614.874545594
1660435200,2022-08-14 00:00:00,AAVE/USD,110.16,112.85,106.52,107.5,564.11032858,60641.86032235
1660348800,2022-08-13 00:00:00,AAVE/USD,114.43,115.38,110.06,110.22,780.35102209,86010.2896547598
1660262400,2022-08-12 00:00:00,AAVE/USD,107.87,115.5,105.61,115.5,485.88376922,56119.57534491
1660176000,2022-08-11 00:00:00,AAVE/USD,112.02,113.38,106.63,106.71,808.01349728,86223.12029474879
1660089600,2022-08-10 00:00:00,AAVE/USD,97.77,112.46,95.6,110.98,1133.92991371,125843.5418235358
1660003200,2022-08-09 00:00:00,AAVE/USD,102.8,103.3,95.8,97.95,408.07905681,39971.3436145395
1659916800,2022-08-08 00:00:00,AAVE/USD,102.21,106.53,101.11,102.84,1625.07647253,167122.8644349852
1659830400,2022-08-07 00:00:00,AAVE/USD,99.17,104.08,97.82,100.86,289.9960019,29248.996751634
1659744000,2022-08-06 00:00:00,AAVE/USD,103.22,103.22,99.23,100.66,449.69389133,45266.1871012778
1659657600,2022-08-05 00:00:00,AAVE/USD,96.63,103.7,96.63,101.88,851.38055847,86738.65129692359
1659571200,2022-08-04 00:00:00,AAVE/USD,94.85,99.0,93.85,96.66,2488.72599241,240560.25442635056
1659484800,2022-08-03 00:00:00,AAVE/USD,94.56,99.79,91.97,95.04,737.23166291,70066.4972429664
1659398400,2022-08-02 00:00:00,AAVE/USD,97.43,99.14,88.55,94.8,1389.51631057,131726.14624203602
1659312000,2022-08-01 00:00:00,AAVE/USD,97.59,99.95,94.26,96.72,569.77525535,55108.662697452
1659225600,2022-07-31 00:00:00,AAVE/USD,95.37,109.0,94.23,97.62,1264.46943217,123437.5059684354
1659139200,2022-07-30 00:00:00,AAVE/USD,96.47,100.46,94.1,96.15,1218.13532009,117123.71102665352
1659052800,2022-07-29 00:00:00,AAVE/USD,100.38,102.53,94.2,97.81,2689.31047895,263041.4579460995
1658966400,2022-07-28 00:00:00,AAVE/USD,94.79,103.25,91.22,100.0,1415.37883238,141537.88323799998
1658880000,2022-07-27 00:00:00,AAVE/USD,80.98,95.56,79.16,94.66,926.92049332,87742.2938976712
1658793600,2022-07-26 00:00:00,AAVE/USD,81.22,82.72,76.83,80.75,1245.6792722,100588.60123015
1658707200,2022-07-25 00:00:00,AAVE/USD,87.42,87.42,81.29,81.29,937.70041788,76225.66696946521
1658620800,2022-07-24 00:00:00,AAVE/USD,90.57,91.91,88.74,91.38,401.9230682,36727.729972116
1658534400,2022-07-23 00:00:00,AAVE/USD,89.26,92.87,85.93,89.91,943.03636307,84788.3994036237
1658448000,2022-07-22 00:00:00,AAVE/USD,95.51,96.2,88.38,90.05,1094.64392106,98572.685091453
1658361600,2022-07-21 00:00:00,AAVE/USD,91.42,97.59,88.24,95.93,1096.75308579,105211.52351983468
1658275200,2022-07-20 00:00:00,AAVE/USD,95.84,101.08,90.04,91.41,1361.83233894,124485.0941025054
1658188800,2022-07-19 00:00:00,AAVE/USD,97.69,102.22,92.66,95.71,2020.77744019,193408.6088005849
1658102400,2022-07-18 00:00:00,AAVE/USD,88.94,98.87,88.22,94.31,1401.50606723,132176.03720046132
1658016000,2022-07-17 00:00:00,AAVE/USD,92.59,93.15,86.67,89.68,1200.59376232,107669.2486048576
1657929600,2022-07-16 00:00:00,AAVE/USD,90.39,95.29,87.24,92.25,1368.62162743,126255.3451304175
1657843200,2022-07-15 00:00:00,AAVE/USD,89.68,94.46,86.96,91.46,1554.66819744,142189.9533378624
1657756800,2022-07-14 00:00:00,AAVE/USD,78.67,92.29,77.77,91.14,2666.57620953,243031.75573656423
1657670400,2022-07-13 00:00:00,AAVE/USD,70.45,79.95,68.09,79.41,642.69318505,51036.2658248205
1657584000,2022-07-12 00:00:00,AAVE/USD,69.49,71.41,65.73,68.51,2313.18640171,158476.4003811521
1657497600,2022-07-11 00:00:00,AAVE/USD,76.08,77.69,69.84,70.04,1316.63996067,92217.4628453268
1657411200,2022-07-10 00:00:00,AAVE/USD,81.82,81.84,74.79,78.23,2720.55639652,212829.1268997596
1657324800,2022-07-09 00:00:00,AAVE/USD,72.85,83.03,71.51,81.92,3078.86754998,252220.82969436163
1657238400,2022-07-08 00:00:00,AAVE/USD,71.04,75.36,67.83,72.09,2263.35488021,163165.25331433892
1657152000,2022-07-07 00:00:00,AAVE/USD,63.38,71.77,62.2,71.17,2827.43779391,201228.7477925747
1657065600,2022-07-06 00:00:00,AAVE/USD,61.33,63.88,59.79,63.23,1715.19722197,108451.9203451631
1656979200,2022-07-05 00:00:00,AAVE/USD,62.95,63.85,58.41,61.78,2077.6174158,128355.203948124
1656892800,2022-07-04 00:00:00,AAVE/USD,58.23,63.05,56.29,63.05,2020.89177581,127417.22646482047
1656806400,2022-07-03 00:00:00,AAVE/USD,56.54,57.96,54.8,57.32,1198.78570721,68714.3967372772
1656720000,2022-07-02 00:00:00,AAVE/USD,56.33,58.17,55.04,57.91,921.14326681,53343.40658096709
1656633600,2022-07-01 00:00:00,AAVE/USD,57.09,58.85,55.25,55.87,704.10878844,39338.5580101428
1656547200,2022-06-30 00:00:00,AAVE/USD,58.66,58.85,53.6,57.02,1429.52191495,81511.33959044902
1656460800,2022-06-29 00:00:00,AAVE/USD,60.96,62.24,58.13,59.11,1728.76783008,102187.4664360288
1656374400,2022-06-28 00:00:00,AAVE/USD,64.35,68.1,59.52,59.52,1953.58231293,116277.2192655936
1656288000,2022-06-27 00:00:00,AAVE/USD,66.0,67.84,62.97,65.24,1574.84737585,102743.042800454
1656201600,2022-06-26 00:00:00,AAVE/USD,72.0,72.68,65.61,65.61,1841.2540179,120804.676114419
1656115200,2022-06-25 00:00:00,AAVE/USD,70.62,75.58,66.5,70.53,2137.22170026,150738.24651933782
1656028800,2022-06-24 00:00:00,AAVE/USD,67.98,72.62,65.46,72.62,5076.34374315,368644.082627553
1655942400,2022-06-23 00:00:00,AAVE/USD,63.48,69.65,62.64,67.96,3095.9610893,210401.515628828
1655856000,2022-06-22 00:00:00,AAVE/USD,66.27,67.48,61.7,62.6,3461.80485837,216708.984133962
1655769600,2022-06-21 00:00:00,AAVE/USD,61.42,78.08,61.25,65.61,6210.86066366,407494.5681427326
1655683200,2022-06-20 00:00:00,AAVE/USD,54.1,62.94,50.6,62.09,4968.75427068,308509.95266652125
1655596800,2022-06-19 00:00:00,AAVE/USD,49.9,54.9,46.21,53.95,2922.55301938,157671.73539555102
1655510400,2022-06-18 00:00:00,AAVE/USD,57.0,57.0,45.93,49.44,3186.91704646,157561.17877698242
1655424000,2022-06-17 00:00:00,AAVE/USD,56.92,59.63,55.73,58.01,2581.09095606,149729.0863610406
1655337600,2022-06-16 00:00:00,AAVE/USD,67.69,68.6,55.61,55.79,2177.38694739,121476.4177948881
1655251200,2022-06-15 00:00:00,AAVE/USD,59.42,66.98,53.85,66.48,4726.83170716,314239.77189199685
1655164800,2022-06-14 00:00:00,AAVE/USD,60.18,63.84,53.4,62.28,4650.68520791,289644.6747486348
1655078400,2022-06-13 00:00:00,AAVE/USD,69.24,69.97,55.61,59.3,4305.79415869,255333.59361031695
1654992000,2022-06-12 00:00:00,AAVE/USD,77.55,77.55,69.61,70.52,1451.04209814,102327.4887608328
1654905600,2022-06-11 00:00:00,AAVE/USD,88.44,88.44,75.56,78.35,1207.6935838,94622.79229073
1654819200,2022-06-10 00:00:00,AAVE/USD,94.94,96.69,85.56,87.63,1783.95354222,156327.84890473858
1654732800,2022-06-09 00:00:00,AAVE/USD,96.05,98.68,94.29,95.56,993.52476978,94941.2270001768
1654646400,2022-06-08 00:00:00,AAVE/USD,97.78,98.97,95.41,96.97,435.83311043,42262.7367183971
1654560000,2022-06-07 00:00:00,AAVE/USD,104.07,104.07,96.11,99.5,905.52288122,90099.52668139
1654473600,2022-06-06 00:00:00,AAVE/USD,104.25,111.53,104.06,105.38,2030.44828908,213968.6407032504
1654387200,2022-06-05 00:00:00,AAVE/USD,104.9,106.8,103.55,103.65,655.82195066,67975.945185909
1654300800,2022-06-04 00:00:00,AAVE/USD,105.6,107.33,102.69,106.8,1236.35138199,132042.32759653198
1654214400,2022-06-03 00:00:00,AAVE/USD,112.57,112.57,104.4,107.2,1109.72356512,118962.36618086402
1654128000,2022-06-02 00:00:00,AAVE/USD,106.12,111.85,103.06,110.82,1344.45773004,148992.80564303277
1654041600,2022-06-01 00:00:00,AAVE/USD,113.88,119.03,100.9,107.69,2988.23500733,321803.0279393677
1653955200,2022-05-31 00:00:00,AAVE/USD,117.6,123.52,112.88,114.34,2351.24380965,268841.217195381
1653868800,2022-05-30 00:00:00,AAVE/USD,97.6,121.72,97.42,117.02,1382.37189786,161765.15948757718
